YrSold,HeatingQC,Street,YearRemodAdd,Heating,SalePrice
2010.0,Ex,Pave,2005.0,GasA,12.67576372593761
2007.0,Ex,Pave,1998.0,GasA,12.2783933071098
2008.0,Gd,Pave,1964.0,GasA,12.103486056755072
2008.0,Ex,Pave,2008.0,GasA,12.813917896253699
2009.0,Ex,Pave,2007.0,GasA,12.384218830913648
2008.0,Gd,Pave,2003.0,GasA,11.890676734510878
2008.0,Fa,Pave,1996.0,GasA,11.9891596439666
2006.0,TA,Pave,1978.0,GasA,12.429216196844385
2007.0,TA,Pave,2000.0,GasA,11.401669829409997
2006.0,Fa,Pave,1950.0,GasA,12.345834587905332
2007.0,Ex,Pave,2007.0,GasA,11.898187865760873
2007.0,Gd,Pave,1992.0,GasA,12.00701176473192
2009.0,Gd,Pave,1971.0,GasA,11.48246625748552
2010.0,Fa,Pave,1959.0,GasA,11.863582336583399
2006.0,Ex,Pave,2006.0,GasA,12.190959007720126
2006.0,TA,Pave,1970.0,GasW,11.76756768334381
2008.0,Ex,Pave,2006.0,GasA,12.354492650648446
2007.0,TA,Pave,2005.0,GasW,11.652687407345386
2009.0,Ex,Pave,1999.0,GasA,12.072541252905651
2009.0,Ex,Pave,1997.0,GasA,12.487485104968359
2008.0,Ex,Pave,2004.0,GasA,12.240474072247506
2007.0,Ex,Pave,2000.0,GasA,12.106252310247962
2009.0,TA,Pave,1962.0,GasA,12.078239274020289
2010.0,TA,Pave,1981.0,GasA,12.049418835484797
2009.0,Ex,Pave,2005.0,GasA,12.185869938212655
2006.0,Gd,Pave,1987.0,GasA,12.078239274020289
2008.0,Ex,Pave,1954.0,GasA,11.635143097694478
2007.0,TA,Pave,2005.0,GasA,11.842229212112828
2007.0,Ex,Pave,2002.0,GasA,11.813030057420566
2008.0,TA,Pave,1997.0,GasA,12.388394202324127
2006.0,Gd,Pave,1950.0,GasA,11.626254150277232
2007.0,TA,Pave,1983.0,GasA,11.805595078933049
2009.0,Ex,Pave,2009.0,GasA,12.665394426429048
2006.0,Gd,Pave,1992.0,GasA,12.043553716032399
2006.0,TA,Pave,1950.0,GasA,11.6613454700885
2010.0,Ex,Pave,2008.0,GasA,12.63134038093452
2009.0,Ex,Pave,1950.0,GasA,11.320553572322773
2007.0,Gd,Pave,1968.0,GasA,12.072541252905651
2008.0,TA,Pave,1970.0,GasA,11.571194373094203
2006.0,Ex,Pave,2006.0,GasA,12.175613438045465
2007.0,Ex,Pave,2007.0,GasA,12.17664898415669
2006.0,Ex,Pave,2004.0,GasA,11.956970055045867
2009.0,Ex,Pave,1995.0,GasA,11.835008964139341
2008.0,Gd,Pave,2006.0,GasA,12.083905011555967
2010.0,Ex,Pave,2004.0,GasA,12.273731294003989
2006.0,Ex,Pave,1996.0,GasA,11.904967552746252
2006.0,Gd,Pave,1991.0,GasA,11.751942365440728
2006.0,TA,Pave,1984.0,GasA,11.867097278690842
2009.0,TA,Pave,1970.0,GasA,11.289781913656018
2007.0,Ex,Pave,1958.0,GasA,11.884489021402711
2008.0,Ex,Pave,1962.0,GasA,12.049418835484797
2007.0,Ex,Pave,1971.0,GasA,11.71586630896692
2009.0,TA,Pave,1965.0,GasA,11.842229212112828
2008.0,Gd,Pave,1989.0,GasA,12.14950229404178
2008.0,Ex,Pave,1955.0,GasA,11.699405031912846
2009.0,TA,Pave,1978.0,GasA,11.728036844587173
2006.0,Gd,Pave,1995.0,GasA,11.982929094215963
2009.0,TA,Pave,1969.0,GasA,12.206072645530172
2006.0,TA,Pave,1964.0,GasA,11.982929094215963
2009.0,Ex,Pave,2000.0,GasA,12.653958469522289
2006.0,Ex,Pave,2002.0,GasA,12.524526376648708
2008.0,TA,Pave,1950.0,GasA,11.112447898373103
2008.0,Ex,Pave,2004.0,GasA,11.976659481202368
2007.0,Ex,Pave,2000.0,GasA,12.433208218113922
2009.0,Fa,Pave,1950.0,Wall,11.43927892480193
2008.0,Gd,Pave,1950.0,GasA,11.603679828238691
2006.0,Gd,Pave,1987.0,GasA,12.86099861326992
2007.0,TA,Pave,1979.0,GasA,11.76756768334381
2009.0,TA,Pave,1977.0,GasA,11.320553572322773
2007.0,Ex,Pave,1987.0,GasA,12.614865543731014
2007.0,Ex,Pave,2006.0,GasA,12.428015476267865
2008.0,Gd,Pave,1972.0,GasA,11.302204433654575
2009.0,TA,Pave,1980.0,GasA,12.141534124392603
2009.0,Gd,Pave,1968.0,GasA,11.608235644774552
2006.0,Gd,Pave,2003.0,GasA,11.669929213779893
2006.0,Ex,Pave,1972.0,GasA,11.763684183317412
2006.0,Ex,Pave,2005.0,GasA,12.27134527214637
2008.0,Ex,Pave,2004.0,GasA,12.556729517143344
2006.0,Ex,Pave,2000.0,GasA,12.34800614141884
2010.0,Ex,Pave,2002.0,GasA,12.154779351142622
2006.0,TA,Pave,1994.0,GasA,11.813030057420566
2009.0,TA,Pave,1976.0,GasA,11.931635799828413
2006.0,Fa,Pave,1950.0,Wall,11.379394072345706
2009.0,Ex,Pave,2007.0,GasA,11.951180395901384
2010.0,TA,Pave,1971.0,GasA,11.652687407345386
2008.0,Ex,Pave,2006.0,GasA,11.877568578558138
2009.0,Ex,Pave,1994.0,GasA,12.421184025147118
2009.0,Ex,Pave,1950.0,GasA,11.794337924408413
2009.0,TA,Pave,1974.0,GasA,11.82041016471819
2006.0,Ex,Pave,2000.0,GasA,11.669929213779893
2008.0,TA,Pave,1955.0,GasA,11.314474526246391
2009.0,Ex,Pave,1960.0,GasA,11.967180737247824
2009.0,TA,Pave,1950.0,GasA,11.608235644774552
2009.0,Ex,Pave,1999.0,GasA,12.106252310247962
2006.0,Ex,Pave,2002.0,GasA,12.167851432709975
2008.0,Ex,Pave,2002.0,GasA,12.31716669303576
2007.0,Ex,Pave,1976.0,GasA,12.109010932687042
2007.0,Ex,Pave,1986.0,GasA,12.043553716032399
2009.0,Gd,Pave,1984.0,GasA,12.141534124392603
2008.0,Ex,Pave,2004.0,GasA,12.132964173709535
2009.0,Ex,Pave,1950.0,GasA,11.982929094215963
2009.0,Ex,Pave,1999.0,GasA,12.165250651009918
2007.0,Ex,Pave,1987.0,GasA,12.111212364506214
2006.0,Gd,Pave,2006.0,GasA,12.491251587763836
2009.0,Ex,Pave,1950.0,GasA,11.511924964636647
2006.0,Ex,Pave,2006.0,GasA,12.991753427493052
2009.0,Ex,Pave,2009.0,GasA,12.343466568968994
2006.0,Ex,Pave,2005.0,GasA,12.28690119819279
2007.0,Gd,Pave,1997.0,GasA,11.612770799939945
2009.0,Ex,Pave,2007.0,GasA,12.077670930725649
2010.0,Ex,Pave,2003.0,GasA,13.195613839143922
2008.0,Ex,Pave,2008.0,GasA,11.982929094215963
2009.0,Ex,Pave,2000.0,GasA,12.058152515453552
2009.0,TA,Pave,1950.0,GasA,11.589886506106357
2008.0,Ex,Pave,1954.0,GasA,11.786762130599955
2008.0,TA,Pave,2000.0,GasA,11.573550086786662
2008.0,Ex,Pave,2008.0,GasA,12.86099861326992
2009.0,Ex,Pave,2009.0,GasA,12.823628446539173
2009.0,Gd,Pave,1995.0,GasA,12.751299696013497
2008.0,Fa,Pave,1950.0,GasA,11.134589024250317
2006.0,Gd,Pave,1987.0,GasA,12.429216196844385
2010.0,Ex,Pave,2008.0,GasA,12.41044104151805
2007.0,Gd,Pave,1994.0,GasA,11.73606901628444
2009.0,Ex,Pave,2004.0,GasA,12.363076394339839
2008.0,Gd,Pave,1982.0,GasA,11.884489021402711
2009.0,TA,Pave,1998.0,GasA,12.106252310247962
2009.0,Ex,Pave,1950.0,GasA,11.55214617812351
2010.0,Ex,Pave,2004.0,GasA,12.358793732547838
2010.0,Gd,Pave,2005.0,GasA,12.007621706806336
2007.0,TA,Pave,1984.0,GasA,12.299107511497363
2006.0,Ex,Pave,2005.0,GasA,12.180754837545884
2006.0,Gd,Pave,1950.0,GasA,11.589886506106357
2006.0,TA,Pave,1972.0,GasA,11.91772368409069
2006.0,Ex,Pave,2005.0,GasA,12.66032791780777
2009.0,Fa,Pave,1950.0,GasA,12.086725887897607
2008.0,TA,Pave,1950.0,GasA,11.849397701591442
2006.0,Ex,Pave,2006.0,GasA,12.174989532116426
2006.0,TA,Pave,1951.0,GasA,11.834284063781393
2006.0,Gd,Pave,1972.0,GasA,11.678439903447801
2008.0,Ex,Pave,1993.0,GasA,12.688498794774466
2009.0,Ex,Pave,2008.0,GasA,13.226723392728571
2007.0,TA,Pave,1950.0,GasW,11.82041016471819
2009.0,Gd,Pave,1950.0,GasA,11.320553572322773
2007.0,TA,Pave,1996.0,GasA,11.522875795823396
2007.0,Ex,Pave,2007.0,GasA,12.659734090733716
2009.0,Gd,Pave,1962.0,GasA,11.603679828238691
2009.0,Ex,Pave,2006.0,GasA,12.004568269319446
2008.0,Ex,Pave,2002.0,GasA,12.509874099861838
2006.0,Ex,Pave,2002.0,GasA,12.230765258120545
2009.0,Ex,Pave,2005.0,GasA,12.12811110406046
2006.0,Ex,Pave,1965.0,GasA,11.982929094215963
2010.0,Ex,Pave,1999.0,GasA,11.951180395901384
2009.0,TA,Pave,1973.0,GasA,11.418614785498987
2007.0,Ex,Pave,1950.0,GasA,11.78295260218329
2008.0,Ex,Pave,2004.0,GasA,12.016122061571728
2007.0,Ex,Pave,2006.0,GasA,12.17921519136029
2010.0,TA,Pave,1966.0,GasA,11.951180395901384
2006.0,Ex,Pave,1954.0,GasA,11.849397701591442
2008.0,Ex,Pave,2005.0,GasA,11.898187865760873
2007.0,Ex,Pave,1978.0,GasA,12.175613438045465
2007.0,Ex,Pave,2007.0,GasA,12.098153303310678
2009.0,Ex,Pave,1991.0,GasA,12.061046873479917
2006.0,TA,Pave,1950.0,GasA,11.603679828238691
2009.0,Ex,Pave,2009.0,GasA,12.065274916913607
2008.0,Gd,Pave,1950.0,GasA,11.77452020265869
2008.0,Ex,Pave,1950.0,GasA,11.686878772093666
2006.0,Ex,Pave,1995.0,GasA,11.740061037553977
2008.0,Ex,Pave,2004.0,GasA,11.913712983527281
2008.0,Ex,Pave,2003.0,GasA,12.628067055589549
2006.0,TA,Pave,1951.0,GasA,11.532728092266408
2006.0,Ex,Pave,2004.0,GasA,12.093687514935382
2008.0,Fa,Pave,1950.0,OthW,11.771436160121729
2008.0,Gd,Pave,1998.0,GasA,11.288531131754366
2009.0,Ex,Pave,2000.0,GasA,12.535376392672774
2007.0,TA,Pave,1950.0,GasA,11.681824001432043
2009.0,Ex,Pave,1970.0,GasA,12.190959007720126
2010.0,Gd,Pave,1996.0,GasA,11.849397701591442
2007.0,Ex,Pave,2001.0,GasA,12.328290278254423
2006.0,Gd,Pave,1976.0,GasA,11.794337924408413
2009.0,Ex,Pave,2006.0,GasA,12.66032791780777
2008.0,Ex,Pave,2006.0,GasA,12.319401330837177
2009.0,TA,Pave,1959.0,GasA,11.794337924408413
2007.0,TA,Pave,1971.0,GasA,11.691071650353702
2006.0,Ex,Pave,1994.0,GasA,12.2783933071098
2007.0,Ex,Pave,1950.0,GasA,12.254862809699606
2007.0,Ex,Pave,2007.0,GasA,12.206777397134411
2009.0,TA,Pave,1970.0,GasA,12.12811110406046
2010.0,Ex,Pave,2008.0,GasA,11.91772368409069
2007.0,TA,Pave,1961.0,GasA,11.76756768334381
2009.0,Ex,Pave,2002.0,GasA,12.12323436722117
2009.0,Gd,Pave,1992.0,GasA,11.813030057420566
2010.0,TA,Pave,1954.0,GasA,11.759785542901755
2006.0,Ex,Pave,2004.0,GasA,12.83201107639667
2006.0,Ex,Pave,1998.0,GasA,12.007621706806336
2006.0,Ex,Pave,1950.0,GasA,11.964001084330445
2007.0,Ex,Pave,2005.0,GasA,12.2783933071098
2006.0,TA,Pave,1977.0,GasA,12.013700752882718
2007.0,TA,Pave,1958.0,GasW,11.877568578558138
2010.0,Gd,Pave,2007.0,GasA,11.740061037553977
2008.0,Gd,Pave,1950.0,GasA,11.495779306135258
2009.0,Gd,Pave,1996.0,GasA,11.42190606658306
2006.0,TA,Pave,1979.0,GasA,11.820116003810053
2008.0,Gd,Pave,2005.0,GasA,12.33138283649562
2010.0,Ex,Pave,1999.0,GasA,12.716402146247475
2007.0,Ex,Pave,1958.0,GasA,11.64833010197643
2008.0,Gd,Pave,1956.0,GasA,11.48246625748552
2008.0,Ex,Pave,1999.0,GasA,12.106252310247962
2006.0,Ex,Pave,2006.0,GasA,13.049792684569493
2007.0,Ex,Pave,1995.0,GasA,12.577636201962656
2007.0,Ex,Pave,1950.0,GasA,12.072541252905651
2007.0,Ex,Pave,2007.0,GasA,12.367340793126296
2007.0,Gd,Pave,2006.0,GasA,12.531772785169476
2008.0,Gd,Pave,2000.0,GasA,12.691580461311874
2007.0,Ex,Pave,2003.0,GasA,12.089538829274224
2006.0,Ex,Pave,2000.0,GasA,12.367340793126296
2007.0,Ex,Pave,2007.0,GasA,12.384218830913648
2008.0,Gd,Pave,1950.0,GasA,11.350406535472453
2009.0,TA,Pave,1965.0,GasA,11.585246126549855
2007.0,Gd,Pave,1992.0,GasA,11.982929094215963
2006.0,Ex,Pave,2001.0,GasA,11.884489021402711
2006.0,Ex,Pave,2005.0,GasA,12.165979551963728
2006.0,Fa,Pave,1999.0,GasA,12.106252310247962
2007.0,Ex,Pave,2006.0,GasA,12.847926531702567
2009.0,Ex,Pave,1950.0,GasA,11.104957226643945
2009.0,Gd,Pave,1952.0,GasA,11.732060994886899
2008.0,TA,Pave,1963.0,GasA,11.728036844587173
2010.0,Gd,Pave,1980.0,GasA,11.877568578558138
2006.0,Fa,Pave,1950.0,Grav,10.868568448579715
2006.0,Ex,Pave,1997.0,GasA,12.287652632522596
2008.0,Ex,Pave,2005.0,GasA,12.524526376648708
2008.0,TA,Pave,1972.0,GasA,11.751942365440728
2010.0,Ex,Pave,2008.0,GasA,12.478006361013815
2009.0,TA,Pave,1972.0,GasA,11.99535161421452
2009.0,TA,Pave,1950.0,GasA,11.542484267211773
2007.0,Ex,Pave,2004.0,GasA,11.831379196088763
2007.0,TA,Pave,1950.0,GasA,11.755871643580617
2007.0,Ex,Pave,1966.0,GasA,11.751942365440728
2006.0,Fa,Pave,1950.0,GasA,11.418614785498987
2006.0,TA,Pave,1955.0,GasA,11.884489021402711
2006.0,Ex,Pave,2006.0,GasA,12.136186518066008
2006.0,Ex,Pave,2006.0,GasA,12.308177868467327
2009.0,Ex,Pave,2009.0,GasA,12.442302200392747
2006.0,Ex,Pave,1968.0,GasA,11.594321103174222
2008.0,TA,Pave,2001.0,GasA,11.751942365440728
2008.0,Ex,Pave,1970.0,GasA,12.377922902456833
2007.0,Ex,Pave,2002.0,GasA,11.362102575235644
2006.0,Ex,Pave,1959.0,GasA,11.856515169360305
2008.0,Ex,Pave,2005.0,GasA,12.078239274020289
2008.0,Gd,Pave,2007.0,GasA,12.091783499128045
2006.0,Ex,Pave,2006.0,GasA,12.066235700342375
2006.0,TA,Pave,1953.0,GasA,11.964001084330445
2008.0,Ex,Pave,2004.0,GasA,12.170445467887022
2009.0,Ex,Pave,2008.0,GasA,12.721885810807205
2010.0,Ex,Pave,2003.0,GasA,12.211060187041213
2007.0,Ex,Pave,1995.0,GasA,11.89478070743926
2009.0,TA,Pave,2002.0,GasA,11.362102575235644
2007.0,TA,Pave,1976.0,GasA,11.904967552746252
2007.0,Ex,Pave,2006.0,GasA,12.542544882151388
2007.0,Gd,Pave,2000.0,GasA,11.626254150277232
2007.0,Ex,Pave,2007.0,GasA,12.623061104072981
2008.0,Ex,Pave,2005.0,GasA,12.429216196844385
2009.0,Ex,Pave,2009.0,GasA,12.407379502235209
2009.0,TA,Pave,1977.0,GasA,11.744037185933614
2008.0,Ex,Pave,1995.0,GasA,11.779128505744886
2009.0,Ex,Pave,2007.0,GasA,12.392552212472792
2006.0,TA,Pave,1950.0,GasA,11.682668239557323
2008.0,Ex,Pave,1950.0,GasA,11.652687407345386
2006.0,TA,Pave,1958.0,GasA,11.77452020265869
2006.0,Ex,Pave,1998.0,GasA,12.218495165528731
2009.0,Gd,Pave,2007.0,GasA,11.678439903447801
2006.0,Ex,Pave,1990.0,GasA,12.721885810807205
2009.0,TA,Pave,1970.0,GasA,11.73606901628444
2008.0,Ex,Pave,2002.0,GasA,12.452542022147881
2006.0,Ex,Pave,2006.0,GasA,12.7444443677961
2008.0,Ex,Pave,1957.0,GasA,11.599176553013448
2009.0,TA,Pave,1976.0,GasA,11.908340237224891
2006.0,TA,Pave,1962.0,GasA,11.794337924408413
2007.0,TA,Pave,1971.0,GasA,11.608235644774552
2007.0,Ex,Pave,1973.0,GasA,12.40492350427534
2009.0,TA,Pave,1955.0,GasA,11.652687407345386
2008.0,Ex,Pave,1996.0,GasA,12.178187442040638
2008.0,Ex,Pave,1965.0,GasA,11.771436160121729
2010.0,TA,Pave,1960.0,GasA,12.02873863024726
2007.0,Ex,Pave,2007.0,GasA,12.336552511980964
2010.0,TA,Pave,1976.0,GasA,12.042965307660024
2008.0,Ex,Pave,2005.0,GasA,12.394624752074764
2009.0,Fa,Pave,1956.0,GasA,11.755871643580617
2008.0,Ex,Pave,1995.0,GasA,12.765688433465597
2009.0,Ex,Pave,2002.0,GasA,12.33270529646354
2010.0,Ex,Pave,2010.0,GasA,13.323926946863104
2009.0,Ex,Pave,1998.0,GasA,12.299107511497363
2008.0,Ex,Pave,1997.0,GasA,12.061046873479917
2010.0,Gd,Pave,2008.0,GasA,11.665646551987892
2009.0,TA,Pave,1950.0,GasA,11.56171562913966
2009.0,TA,Pave,1950.0,GasA,11.002099841204236
2006.0,TA,Pave,1978.0,GasA,11.915051671812877
2007.0,Ex,Pave,1950.0,GasA,11.693161515273161
2009.0,TA,Pave,1964.0,GasA,11.970350312009103
2008.0,Ex,Pave,2005.0,GasA,11.904967552746252
2010.0,TA,Pave,1965.0,GasA,11.512925464970229
2009.0,Gd,Pave,1994.0,GasA,12.27606501735021
2007.0,TA,Pave,1998.0,GasA,12.791356180214173
2010.0,TA,Pave,1971.0,GasA,11.842229212112828
2007.0,Ex,Pave,1997.0,GasA,12.225875272826354
2008.0,Ex,Pave,2008.0,GasA,11.898187865760873
2008.0,Ex,Pave,1989.0,GasA,12.072541252905651
2009.0,Ex,Pave,1990.0,GasA,11.83101549359339
2006.0,Ex,Pave,2006.0,GasA,12.043494890772815
2006.0,TA,Pave,1950.0,GasA,11.385092093460344
2007.0,Fa,Pave,1950.0,GasA,11.744037185933614
2007.0,Ex,Pave,2006.0,GasA,12.449018824140563
2007.0,Ex,Pave,2003.0,GasA,11.99535161421452
2009.0,TA,Pave,1967.0,GasA,12.12811110406046
2008.0,Gd,Pave,1963.0,GasA,11.951180395901384
2009.0,TA,Pave,2000.0,GasA,11.938193200374574
2009.0,TA,Pave,2008.0,GasA,11.48246625748552
2007.0,Ex,Pave,1998.0,GasA,11.979799201207035
2007.0,TA,Pave,2003.0,GasA,11.813030057420566
2008.0,Ex,Pave,2007.0,GasA,12.273731294003989
2007.0,TA,Pave,1973.0,GasA,11.635143097694478
